y,x,cluster_var,w_left,w_ideology,w_strength,w_strong,w_strength_qrt
1,.20393685,1086041984,0,3,.45882091,2,2
1,-.20393685,1086041984,1,1,.36247769,1,0
1,.13768755,1086041984,0,3,.33866912,1,0
1,-.13768755,1086041984,1,1,.47229701,2,3
1,.11931914,1086041984,0,2,.33821744,1,0
1,-.11931914,1086041984,0,3,.22793289,1,0
1,.027954966,108701,1,1,.39157149,1,1
0,-.027954966,108701,1,1,.39157149,1,1
1,.029995054,108701,1,1,.41064155,1,1
0,-.029995054,108701,1,1,.41064155,1,1
1,.068669647,108701,0,3,.48386875,2,3
1,-.068669647,108701,1,1,.3649317,1,0
1,.044805527,108701,1,1,.42132667,1,1
0,-.044805527,108701,1,1,.42132667,1,1
1,.064182431,108701,1,1,.45277697,2,2
0,-.064182431,108701,1,1,.45277697,2,2
1,.083734095,108701,1,1,.53496915,2,3
0,-.083734095,108701,1,1,.53496915,2,3
1,.028969616,1087011968,1,1,.48534492,2,3
1,-.028969616,1087011968,0,3,.41004369,1,1
1,.12732215,1087011968,0,3,.44297346,2,2
1,-.12732215,1087011968,1,1,.33579189,1,0
1,.066199392,1087011968,0,3,.36657035,1,0
1,-.066199392,1087011968,1,1,.37885934,1,0
1,.038795859,1087011968,1,1,.37565202,1,0
1,-.038795859,1087011968,0,3,.4019334,1,1
1,.047886044,1087011968,0,3,.45882091,2,2
1,-.047886044,1087011968,1,1,.36247769,1,0
1,.32102504,1087011968,1,1,.47229701,2,3
1,-.32102504,1087011968,0,3,.33866912,1,0
1,.20763318,1087011968,0,2,.33821744,1,0
1,-.20763318,1087011968,1,1,.28199872,1,0
1,.023984045,108702,1,1,.39157149,1,1
1,-.023984045,108702,1,1,.39157149,1,1
1,.12350637,108702,1,1,.41064155,1,1
1,-.12350637,108702,0,3,.40028864,1,1
1,.13859588,108702,1,1,.3649317,1,0
1,-.13859588,108702,0,3,.48386875,2,3
1,.099377096,108702,1,1,.42132667,1,1
1,-.099377096,108702,0,3,.41295761,1,1
1,.16136535,108702,1,1,.45277697,2,2
0,-.16136535,108702,1,1,.45277697,2,2
1,.06820181,108702,1,1,.53496915,2,3
0,-.06820181,108702,1,1,.53496915,2,3
1,.033063352,1087021952,1,1,.48534492,2,3
0,-.033063352,1087021952,1,1,.48534492,2,3
1,.14156903,1087021952,0,3,.44297346,2,2
1,-.14156903,1087021952,1,1,.33579189,1,0
1,.018870503,1087021952,1,1,.37885934,1,0
1,-.018870503,1087021952,0,3,.36657035,1,0
1,.0079674125,1087021952,1,1,.37565202,1,0
1,-.0079674125,1087021952,0,3,.4019334,1,1
1,.022387177,1087021952,1,1,.36247769,1,0
1,-.022387177,1087021952,0,3,.45882091,2,2
1,.27377468,1087021952,1,1,.47229701,2,3
1,-.27377468,1087021952,0,3,.33866912,1,0
1,.23517285,1087021952,0,2,.33821744,1,0
1,-.23517285,1087021952,1,1,.28199872,1,0
1,.0026597977,108703,1,1,.39157149,1,1
0,-.0026597977,108703,1,1,.39157149,1,1
1,.010587811,108703,1,1,.41064155,1,1
0,-.010587811,108703,1,1,.41064155,1,1
1,.048125625,108703,0,3,.48386875,2,3
1,-.048125625,108703,1,1,.3649317,1,0
1,.071766496,108703,1,1,.42132667,1,1
0,-.071766496,108703,1,1,.42132667,1,1
1,.014096171,108703,1,1,.45277697,2,2
0,-.014096171,108703,1,1,.45277697,2,2
1,.062016934,108703,1,1,.53496915,2,3
0,-.062016934,108703,1,1,.53496915,2,3
1,.15571901,1087031936,1,1,.48534492,2,3
1,-.15571901,1087031936,0,3,.41004369,1,1
1,.14174585,1087031936,0,3,.44297346,2,2
1,-.14174585,1087031936,1,1,.33579189,1,0
1,.048152745,1087031936,1,1,.37885934,1,0
1,-.048152745,1087031936,0,3,.36657035,1,0
1,.1234639,1087031936,1,1,.37565202,1,0
1,-.1234639,1087031936,0,3,.4019334,1,1
1,.15609902,1087031936,1,1,.36247769,1,0
1,-.15609902,1087031936,0,3,.45882091,2,2
1,.09002085,1087032064,1,1,.47229701,2,3
1,-.09002085,1087032064,0,3,.33866912,1,0
1,.21587908,1087032064,0,2,.33821744,1,0
1,-.21587908,1087032064,0,3,.22793289,1,0
1,.24494226,1087042048,1,1,.48534492,2,3
1,-.24494226,1087042048,0,3,.41004369,1,1
1,.040982753,1087042048,0,3,.44297346,2,2
1,-.040982753,1087042048,1,1,.33579189,1,0
1,.20469268,1087042048,1,1,.37885934,1,0
1,-.20469268,1087042048,0,3,.36657035,1,0
1,.24277207,1087042048,1,1,.37565202,1,0
1,-.24277207,1087042048,0,3,.4019334,1,1
1,.20725718,1087042048,1,1,.36247769,1,0
1,-.20725718,1087042048,0,3,.45882091,2,2
1,.22593573,108801,0,3,.4343574,1,1
0,-.22593573,108801,0,2,.22066909,1,0
1,.20848358,108801,0,3,.40028864,1,1
1,-.20848358,108801,1,1,.41064155,1,1
1,.12856868,108801,0,3,.41295761,1,1
1,-.12856868,108801,1,1,.42132667,1,1
1,.030128151,108801,0,3,.48065329,2,3
1,-.030128151,108801,1,1,.45277697,2,2
1,.11093965,108801,0,3,.43777859,2,2
1,-.11093965,108801,1,1,.53496915,2,3
1,.040654868,1088012032,0,3,.41004369,1,1
1,-.040654868,1088012032,1,1,.48534492,2,3
1,.20349233,1088012032,0,3,.36657035,1,0
1,-.20349233,1088012032,1,1,.37885934,1,0
1,.22796914,1088012032,0,3,.4019334,1,1
1,-.22796914,1088012032,1,1,.37565202,1,0
1,.21184112,1088012032,0,3,.33866912,1,0
1,-.21184112,1088012032,1,1,.47229701,2,3
1,.058860064,1088012032,0,2,.33821744,1,0
1,-.058860064,1088012032,0,3,.22793289,1,0
1,.18374303,108802,0,3,.40028864,1,1
1,-.18374303,108802,1,1,.084849246,1,0
1,.10712993,108802,0,3,.41295761,1,1
1,-.10712993,108802,1,1,.42132667,1,1
1,.0026046038,108802,0,3,.48065329,2,3
1,-.0026046038,108802,1,1,.45277697,2,2
1,.036992431,1088022016,0,3,.44297346,2,2
1,-.036992431,1088022016,1,1,.33579189,1,0
1,.11837608,1088022016,1,1,.37885934,1,0
1,-.11837608,1088022016,0,3,.36657035,1,0
1,.076586694,1088022016,0,3,.4019334,1,1
1,-.076586694,1088022016,1,1,.37565202,1,0
1,.15170756,1088022016,0,3,.45882091,2,2
1,-.15170756,1088022016,1,1,.36247769,1,0
1,.021526843,1088022016,1,1,.47229701,2,3
1,-.021526843,1088022016,0,3,.33866912,1,0
1,.0095254779,1088022016,0,3,.22793289,1,0
1,-.0095254779,1088022016,0,2,.33821744,1,0
1,.26626715,108803,0,3,.4343574,1,1
1,-.26626715,108803,0,3,.4343574,1,1
1,.15370557,108803,0,3,.48065329,2,3
1,-.15370557,108803,1,1,.45277697,2,2
1,.055757403,108803,0,3,.43777859,2,2
1,-.055757403,108803,1,1,.53496915,2,3
1,.084512919,1088032000,1,1,.48534492,2,3
1,-.084512919,1088032000,0,3,.41004369,1,1
1,.10395181,1088032000,0,3,.44297346,2,2
1,-.10395181,1088032000,1,1,.33579189,1,0
1,.040257245,1088032000,0,3,.36657035,1,0
1,-.040257245,1088032000,1,1,.37885934,1,0
1,.07872498,1088032000,0,3,.4019334,1,1
1,-.07872498,1088032000,1,1,.37565202,1,0
1,.061036021,1088032000,0,3,.33866912,1,0
1,-.061036021,1088032000,1,1,.47229701,2,3
1,.020744354,1088032000,0,3,.22793289,1,0
1,-.020744354,1088032000,0,2,.33821744,1,0
1,.05514352,108804,1,1,.45277697,2,2
1,-.05514352,108804,0,3,.48065329,2,3
1,.0035135746,108804,1,1,.53496915,2,3
1,-.0035135746,108804,0,3,.43777859,2,2
1,.017473429,1088041984,1,1,.48534492,2,3
1,-.017473429,1088041984,0,3,.41004369,1,1
1,.041179061,1088041984,0,3,.44297346,2,2
1,-.041179061,1088041984,0,3,.44297346,2,2
1,.097563118,1088041984,0,3,.36657035,1,0
1,-.097563118,1088041984,1,1,.37885934,1,0
1,.065676808,1088041984,1,1,.37565202,1,0
1,-.065676808,1088041984,0,3,.4019334,1,1
1,.17770976,1088041984,0,3,.45882091,2,2
1,-.17770976,1088041984,1,1,.36247769,1,0
1,.012659132,1088041984,1,1,.47229701,2,3
1,-.012659132,1088041984,0,3,.33866912,1,0
1,.035899073,1088041984,0,3,.22793289,1,0
1,-.035899073,1088041984,1,1,.28199872,1,0
1,.11338456,108901,0,3,.4343574,1,1
1,-.11338456,108901,1,1,.39157149,1,1
1,.084440649,108901,0,3,.40028864,1,1
1,.093385041,108901,0,3,.48386875,2,3
1,-.093385041,108901,1,1,.3649317,1,0
1,.23411736,108901,0,3,.48065329,2,3
1,-.23411736,108901,1,1,.45277697,2,2
1,.11126214,108901,0,3,.43777859,2,2
1,-.11126214,108901,1,1,.53496915,2,3
1,.18590793,1089011968,0,3,.41004369,1,1
1,-.18590793,1089011968,1,1,.48534492,2,3
1,.12860659,1089011968,1,1,.33579189,1,0
1,-.12860659,1089011968,0,3,.44297346,2,2
1,.12499179,1089011968,0,3,.36657035,1,0
1,-.12499179,1089011968,1,1,.37885934,1,0
1,.14324346,1089011968,0,3,.4019334,1,1
1,-.14324346,1089011968,1,1,.37565202,1,0
1,.17495345,1089011968,0,3,.45882091,2,2
1,-.17495345,1089011968,1,1,.36247769,1,0
1,.013241351,1089011968,1,1,.47229701,2,3
1,-.013241351,1089011968,0,3,.33866912,1,0
1,.047449738,1089011968,0,2,.33821744,1,0
1,-.047449738,1089011968,0,3,.22793289,1,0
1,.0060428381,108902,1,1,.45277697,2,2
0,-.0060428381,108902,1,1,.45277697,2,2
1,.10796317,108902,0,3,.43777859,2,2
1,-.10796317,108902,1,1,.53496915,2,3
1,.13117719,1089021952,1,1,.48534492,2,3
1,-.13117719,1089021952,0,3,.41004369,1,1
1,.068838999,1089021952,0,3,.44297346,2,2
1,-.068838999,1089021952,1,1,.33579189,1,0
1,.0072224736,1089021952,0,3,.36657035,1,0
1,-.0072224736,1089021952,1,1,.37885934,1,0
1,.043581337,1089021952,1,1,.37565202,1,0
1,-.043581337,1089021952,0,3,.4019334,1,1
1,.16232982,1089021952,0,3,.45882091,2,2
1,-.16232982,1089021952,1,1,.36247769,1,0
1,.052146226,1089021952,1,1,.47229701,2,3
1,-.052146226,1089021952,0,3,.33866912,1,0
1,.07916601,1089021952,0,2,.33821744,1,0
1,-.07916601,1089021952,0,3,.22793289,1,0
1,.22642009,108903,0,3,.4343574,1,1
1,-.22642009,108903,1,1,.39157149,1,1
1,.15217137,108903,0,3,.40028864,1,1
1,-.15217137,108903,1,1,.41064155,1,1
1,.23392777,108903,0,3,.48386875,2,3
1,-.23392777,108903,1,1,.3649317,1,0
1,.066294551,108903,0,3,.41295761,1,1
1,-.066294551,108903,1,1,.42132667,1,1
1,.20125371,108903,0,3,.48065329,2,3
1,-.20125371,108903,1,1,.45277697,2,2
1,.049917191,108903,0,3,.43777859,2,2
1,-.049917191,108903,1,1,.53496915,2,3
1,.10042101,1089031936,0,3,.41004369,1,1
1,-.10042101,1089031936,1,1,.48534492,2,3
1,.2450874,1089031936,0,3,.44297346,2,2
1,-.2450874,1089031936,0,4,.13020507,1,0
1,.058464989,1089031936,0,3,.36657035,1,0
1,-.058464989,1089031936,0,4,.15065286,1,0
1,.18766731,1089031936,0,3,.4019334,1,1
1,-.18766731,1089031936,1,1,.37565202,1,0
1,.16125101,1089031936,0,3,.45882091,2,2
1,-.16125101,1089031936,1,1,.36247769,1,0
1,.086607426,1089032064,0,3,.33866912,1,0
1,-.086607426,1089032064,1,1,.47229701,2,3
1,.030466884,1089032064,0,2,.33821744,1,0
1,-.030466884,1089032064,0,4,.13387974,1,0
1,.32514727,109001,0,3,.4343574,1,1
1,-.32514727,109001,1,1,.084484309,1,0
1,.058186591,109001,0,3,.40028864,1,1
1,-.058186591,109001,1,1,.41064155,1,1
1,.14455622,109001,0,3,.48386875,2,3
1,-.14455622,109001,1,1,.3649317,1,0
1,.018790454,109001,1,1,.42132667,1,1
1,-.018790454,109001,0,3,.41295761,1,1
1,.13227277,109001,1,1,.45277697,2,2
1,-.13227277,109001,0,3,.48065329,2,3
1,.09418568,1090012032,1,1,.48534492,2,3
1,-.09418568,1090012032,0,3,.41004369,1,1
1,.060758203,1090012032,0,3,.44297346,2,2
1,-.060758203,1090012032,1,1,.33579189,1,0
1,.029052615,1090012032,1,1,.37885934,1,0
1,-.029052615,1090012032,0,3,.36657035,1,0
1,.035426557,1090012032,0,3,.4019334,1,1
1,-.035426557,1090012032,1,1,.37565202,1,0
1,.25969958,1090012032,0,3,.45882091,2,2
1,-.25969958,1090012032,1,1,.36247769,1,0
1,.088721424,1090012032,0,3,.33866912,1,0
1,-.088721424,1090012032,1,1,.47229701,2,3
1,.081356227,1090012032,0,2,.33821744,1,0
1,-.081356227,1090012032,0,3,.22793289,1,0
1,.26595622,109002,0,3,.4343574,1,1
1,-.26595622,109002,0,2,.22066909,1,0
1,.1566807,109002,0,3,.40028864,1,1
1,-.1566807,109002,1,1,.41064155,1,1
1,.18845144,109002,0,3,.48386875,2,3
1,-.18845144,109002,1,1,.3649317,1,0
1,.0042429566,109002,1,1,.42132667,1,1
1,-.0042429566,109002,0,3,.41295761,1,1
1,.14453939,109002,1,1,.45277697,2,2
1,-.14453939,109002,0,3,.48065329,2,3
1,.099033564,1090022016,1,1,.33579189,1,0
1,-.099033564,1090022016,0,3,.44297346,2,2
1,.20045923,1090022016,1,1,.37885934,1,0
1,-.20045923,1090022016,0,4,.15065286,1,0
1,.041458875,1090022016,0,3,.4019334,1,1
1,-.041458875,1090022016,1,1,.37565202,1,0
1,.17125031,1090022016,0,3,.45882091,2,2
1,-.17125031,1090022016,1,1,.36247769,1,0
1,.0035326779,1090022016,0,3,.33866912,1,0
1,-.0035326779,1090022016,1,1,.47229701,2,3
1,.063407376,1090022016,0,2,.33821744,1,0
1,-.063407376,1090022016,0,3,.22793289,1,0
1,.038695425,1091011968,0,3,.40028864,1,1
1,-.038695425,1091011968,1,1,.41064155,1,1
1,.059525847,1091011968,1,1,.3649317,1,0
1,-.059525847,1091011968,0,3,.48386875,2,3
1,.049144298,1091011968,1,1,.42132667,1,1
1,-.049144298,1091011968,0,3,.41295761,1,1
1,.031105816,1091011968,1,1,.45277697,2,2
1,-.031105816,1091011968,0,3,.48065329,2,3
1,.0033122301,1091011968,0,3,.43777859,2,2
1,-.0033122301,1091011968,1,1,.53496915,2,3
1,.078569651,1091011968,1,1,.48534492,2,3
1,-.078569651,1091011968,0,3,.41004369,1,1
1,.082758814,1091011968,0,3,.44297346,2,2
1,-.082758814,1091011968,1,1,.33579189,1,0
1,.070745692,1091011968,1,1,.37885934,1,0
1,-.070745692,1091011968,0,3,.36657035,1,0
1,.0039671659,1091011968,1,1,.37565202,1,0
1,-.0039671659,1091011968,0,3,.4019334,1,1
1,.095506072,1091011968,1,1,.36247769,1,0
1,-.095506072,1091011968,0,3,.45882091,2,2
1,.29080448,1091011968,1,1,.47229701,2,3
1,-.29080448,1091011968,0,3,.33866912,1,0
1,.078334168,1091011968,1,1,.28199872,1,0
1,-.078334168,1091011968,1,1,.28199872,1,0
1,.076272368,1091021952,0,3,.40028864,1,1
1,-.076272368,1091021952,1,1,.41064155,1,1
1,.1595968,1091021952,0,3,.48386875,2,3
1,-.1595968,1091021952,1,1,.3649317,1,0
1,.027649105,1091021952,0,3,.41295761,1,1
1,-.027649105,1091021952,1,1,.42132667,1,1
1,.0039511025,1091021952,1,1,.45277697,2,2
1,-.0039511025,1091021952,0,3,.48065329,2,3
1,.090553671,1091021952,1,1,.53496915,2,3
1,-.090553671,1091021952,0,3,.43777859,2,2
1,.20346983,1091021952,0,3,.41004369,1,1
1,-.20346983,1091021952,1,1,.48534492,2,3
1,.26197606,1091021952,0,3,.44297346,2,2
1,-.26197606,1091021952,0,4,.13020507,1,0
1,.1283475,1091021952,0,3,.36657035,1,0
1,-.1283475,1091021952,0,4,.15065286,1,0
1,.21707445,1091021952,0,3,.4019334,1,1
1,-.21707445,1091021952,1,1,.37565202,1,0
1,.12580436,1091021952,0,3,.33866912,1,0
1,-.12580436,1091021952,1,1,.47229701,2,3
1,.0094295442,1091021952,0,3,.22793289,1,0
1,-.0094295442,1091021952,0,2,.33821744,1,0
1,.0075752735,1091031936,1,1,.41064155,1,1
1,-.0075752735,1091031936,0,3,.40028864,1,1
1,.014620394,1091031936,1,1,.3649317,1,0
1,-.014620394,1091031936,0,3,.48386875,2,3
1,.064634323,1091031936,1,1,.42132667,1,1
1,-.064634323,1091031936,0,3,.41295761,1,1
1,.067445964,1091031936,1,1,.45277697,2,2
0,-.067445964,1091031936,1,1,.45277697,2,2
1,.085007697,1091031936,1,1,.53496915,2,3
0,-.085007697,1091031936,1,1,.53496915,2,3
1,.036967903,1091031936,1,1,.48534492,2,3
1,-.036967903,1091031936,0,3,.41004369,1,1
1,.17152159,1091031936,0,3,.44297346,2,2
1,-.17152159,1091031936,1,1,.33579189,1,0
1,.0075670183,1091031936,0,3,.36657035,1,0
1,-.0075670183,1091031936,1,1,.37885934,1,0
1,.012984037,1091031936,1,1,.37565202,1,0
1,-.012984037,1091031936,0,3,.4019334,1,1
1,.19613673,1091031936,0,3,.45882091,2,2
1,-.19613673,1091031936,1,1,.36247769,1,0
1,.033137053,1091032064,1,1,.47229701,2,3
1,-.033137053,1091032064,0,3,.33866912,1,0
1,.21267831,1091032064,0,2,.33821744,1,0
1,-.21267831,1091032064,1,1,.28199872,1,0
1,.018984348,1091041920,0,3,.40028864,1,1
1,-.018984348,1091041920,1,1,.41064155,1,1
1,.098422021,1091041920,0,3,.48386875,2,3
1,-.098422021,1091041920,1,1,.3649317,1,0
1,.0071135759,1091041920,0,3,.41295761,1,1
1,-.0071135759,1091041920,1,1,.42132667,1,1
1,.0086772889,1091041920,1,1,.45277697,2,2
0,-.0086772889,1091041920,1,1,.45277697,2,2
1,.16757368,1091041920,1,1,.53496915,2,3
1,-.16757368,1091041920,0,3,.43777859,2,2
1,.01735422,1091042048,0,3,.41004369,1,1
1,-.01735422,1091042048,1,1,.48534492,2,3
1,.25030237,1091042048,0,3,.44297346,2,2
1,-.25030237,1091042048,1,1,.33579189,1,0
1,.042027235,1091042048,0,3,.36657035,1,0
1,-.042027235,1091042048,1,1,.37885934,1,0
1,.15860742,1091042048,0,3,.4019334,1,1
1,-.15860742,1091042048,1,1,.37565202,1,0
1,.21923882,1091042048,0,3,.45882091,2,2
1,-.21923882,1091042048,1,1,.36247769,1,0
1,.031668514,1091042048,0,3,.33866912,1,0
1,-.031668514,1091042048,1,1,.47229701,2,3
1,.19505253,1091042048,0,2,.33821744,1,0
1,-.19505253,1091042048,0,3,.22793289,1,0
1,.062291294,1091052032,0,3,.41004369,1,1
1,-.062291294,1091052032,1,1,.48534492,2,3
1,.19212842,1091052032,0,3,.44297346,2,2
1,-.19212842,1091052032,1,1,.33579189,1,0
1,.029011577,1091052032,0,3,.36657035,1,0
1,-.029011577,1091052032,1,1,.37885934,1,0
1,.14849365,1091052032,0,3,.4019334,1,1
1,-.14849365,1091052032,1,1,.37565202,1,0
1,.16479114,1091052032,0,3,.45882091,2,2
1,-.16479114,1091052032,1,1,.36247769,1,0
1,.059327483,1091052032,1,1,.47229701,2,3
1,-.059327483,1091052032,0,3,.33866912,1,0
1,.30645484,1091052032,0,2,.33821744,1,0
1,-.30645484,1091052032,0,3,.22793289,1,0
1,.075424016,1091062016,1,1,.48534492,2,3
1,-.075424016,1091062016,0,3,.41004369,1,1
1,.0016637444,1091062016,0,3,.44297346,2,2
1,-.0016637444,1091062016,1,1,.33579189,1,0
1,.0024522245,1091062016,0,3,.36657035,1,0
1,-.0024522245,1091062016,1,1,.37885934,1,0
1,.12360151,1091062016,1,1,.37565202,1,0
1,-.12360151,1091062016,0,3,.4019334,1,1
1,.055207938,1091062016,0,3,.45882091,2,2
1,-.055207938,1091062016,1,1,.36247769,1,0
1,.18856783,1091062016,1,1,.47229701,2,3
1,-.18856783,1091062016,0,3,.33866912,1,0
1,.25066715,1091062016,0,2,.33821744,1,0
1,-.25066715,1091062016,0,3,.22793289,1,0
1,.0054918826,1091072000,1,1,.48534492,2,3
1,-.0054918826,1091072000,0,3,.41004369,1,1
1,.15079348,1091072000,0,3,.44297346,2,2
1,-.15079348,1091072000,1,1,.33579189,1,0
1,.0040890872,1091072000,1,1,.37885934,1,0
1,-.0040890872,1091072000,0,3,.36657035,1,0
1,.063775748,1091072000,0,3,.4019334,1,1
1,-.063775748,1091072000,1,1,.37565202,1,0
1,.15474939,1091072000,0,3,.45882091,2,2
1,-.15474939,1091072000,1,1,.36247769,1,0
1,.040435344,1091072000,1,1,.47229701,2,3
1,-.040435344,1091072000,0,3,.33866912,1,0
1,.073364109,1091072000,0,2,.33821744,1,0
1,-.073364109,1091072000,0,3,.22793289,1,0
1,.040902674,1091081984,1,1,.48534492,2,3
1,-.040902674,1091081984,0,3,.41004369,1,1
1,.023846626,1091081984,0,3,.44297346,2,2
1,-.023846626,1091081984,1,1,.33579189,1,0
1,.0162085,1091081984,0,3,.36657035,1,0
1,-.0162085,1091081984,1,1,.37885934,1,0
1,.12624305,1091081984,0,3,.33866912,1,0
1,-.12624305,1091081984,1,1,.47229701,2,3
1,.060055375,1091081984,0,2,.33821744,1,0
1,-.060055375,1091081984,0,3,.22793289,1,0
1,.14183956,1091091968,1,1,.48534492,2,3
1,-.14183956,1091091968,0,3,.41004369,1,1
1,.14922906,1091091968,0,3,.44297346,2,2
1,-.14922906,1091091968,1,1,.33579189,1,0
1,.02789557,1091091968,0,3,.36657035,1,0
1,-.02789557,1091091968,1,1,.37885934,1,0
1,.20982713,1091091968,0,3,.4019334,1,1
1,-.20982713,1091091968,1,1,.37565202,1,0
1,.22704217,1091091968,0,3,.45882091,2,2
1,-.22704217,1091091968,1,1,.36247769,1,0
1,.12475023,1091091968,1,1,.47229701,2,3
1,-.12475023,1091091968,0,3,.33866912,1,0
1,.18055704,1091091968,0,2,.33821744,1,0
1,-.18055704,1091091968,0,3,.22793289,1,0
1,.063591748,1091101952,1,1,.48534492,2,3
1,-.063591748,1091101952,0,3,.41004369,1,1
1,.046418101,1091101952,0,3,.44297346,2,2
1,-.046418101,1091101952,1,1,.33579189,1,0
1,.078122735,1091101952,1,1,.37885934,1,0
1,-.078122735,1091101952,0,3,.36657035,1,0
1,.05497852,1091101952,1,1,.37565202,1,0
1,-.05497852,1091101952,0,3,.4019334,1,1
1,.03257376,1091101952,0,3,.45882091,2,2
1,-.03257376,1091101952,1,1,.36247769,1,0
1,.15637469,1091101952,1,1,.47229701,2,3
1,-.15637469,1091101952,0,3,.33866912,1,0
1,.11130755,1091101952,0,2,.33821744,1,0
1,-.11130755,1091101952,1,1,.28199872,1,0
1,.29378593,1092011904,1,1,.45277697,2,2
1,-.29378593,1092011904,0,3,.48065329,2,3
1,.13633351,1092012032,1,1,.48534492,2,3
0,-.13633351,1092012032,1,1,.48534492,2,3
1,.10951245,1092012032,1,1,.33579189,1,0
1,-.10951245,1092012032,0,3,.44297346,2,2
1,.12827387,1092012032,1,1,.37885934,1,0
1,-.12827387,1092012032,0,4,.15065286,1,0
1,.1167729,1092012032,1,1,.37565202,1,0
1,-.1167729,1092012032,0,3,.4019334,1,1
1,.016595691,1092012032,0,3,.45882091,2,2
1,-.016595691,1092012032,1,1,.36247769,1,0
1,.027485102,1092012032,1,1,.47229701,2,3
0,-.027485102,1092012032,1,1,.47229701,2,3
1,.12886293,1092012032,0,2,.33821744,1,0
1,-.12886293,1092012032,1,1,.28199872,1,0
1,.21315339,1092022016,0,3,.40028864,1,1
1,-.21315339,1092022016,1,1,.41064155,1,1
1,.28141749,1092022016,0,3,.48386875,2,3
1,-.28141749,1092022016,1,1,.3649317,1,0
1,.19219449,1092022016,0,3,.41295761,1,1
1,-.19219449,1092022016,1,1,.42132667,1,1
1,.087652892,1092022016,0,3,.48065329,2,3
0,-.087652892,1092022016,0,3,.48065329,2,3
1,.025294036,1092022016,0,3,.43777859,2,2
1,-.025294036,1092022016,1,1,.53496915,2,3
1,.13680556,1092022016,0,3,.41004369,1,1
1,-.13680556,1092022016,1,1,.48534492,2,3
1,.1033624,1092022016,0,3,.44297346,2,2
1,-.1033624,1092022016,0,3,.44297346,2,2
1,.13217437,1092022016,0,3,.36657035,1,0
1,.24792209,1092022016,0,3,.4019334,1,1
1,-.24792209,1092022016,1,1,.37565202,1,0
1,.23775677,1092022016,0,3,.45882091,2,2
1,-.23775677,1092022016,1,1,.36247769,1,0
1,.099311799,1092022016,1,1,.47229701,2,3
1,-.099311799,1092022016,0,3,.33866912,1,0
1,.23421299,1092022016,0,2,.33821744,1,0
1,-.23421299,1092022016,0,3,.22793289,1,0
1,.081958532,1092032000,0,3,.40028864,1,1
1,-.081958532,1092032000,1,1,.41064155,1,1
1,.18847591,1092032000,0,3,.48386875,2,3
1,-.18847591,1092032000,1,1,.3649317,1,0
1,.028950512,1092032000,1,1,.42132667,1,1
1,-.028950512,1092032000,0,3,.41295761,1,1
1,.072187155,1092032000,1,1,.45277697,2,2
1,-.072187155,1092032000,0,3,.48065329,2,3
1,.0033328235,1092032000,1,1,.53496915,2,3
1,-.0033328235,1092032000,0,3,.43777859,2,2
1,.15131402,1092032000,0,3,.41004369,1,1
1,-.15131402,1092032000,1,1,.48534492,2,3
1,.31566018,1092032000,0,3,.44297346,2,2
1,-.31566018,1092032000,1,1,.33579189,1,0
1,.032644048,1092032000,0,3,.36657035,1,0
1,-.032644048,1092032000,0,3,.36657035,1,0
1,.14278746,1092032000,0,3,.33866912,1,0
1,-.14278746,1092032000,1,1,.47229701,2,3
1,.20939037,1092032000,0,2,.33821744,1,0
1,-.20939037,1092032000,0,3,.22793289,1,0
1,.024465621,1092041984,1,1,.41064155,1,1
1,-.024465621,1092041984,0,3,.40028864,1,1
1,.0061089098,1092041984,1,1,.3649317,1,0
1,-.0061089098,1092041984,0,3,.48386875,2,3
1,.05937326,1092041984,1,1,.42132667,1,1
1,-.05937326,1092041984,0,3,.41295761,1,1
1,.10920155,1092041984,1,1,.45277697,2,2
1,-.10920155,1092041984,0,3,.48065329,2,3
1,.007337898,1092041984,0,3,.43777859,2,2
1,-.007337898,1092041984,1,1,.53496915,2,3
1,.052372515,1092041984,0,3,.41004369,1,1
1,-.052372515,1092041984,1,1,.48534492,2,3
1,.15281835,1092041984,0,3,.44297346,2,2
1,-.15281835,1092041984,1,1,.33579189,1,0
1,.030352592,1092041984,0,3,.36657035,1,0
1,-.030352592,1092041984,1,1,.37885934,1,0
1,.045212418,1092041984,0,3,.4019334,1,1
1,-.045212418,1092041984,1,1,.37565202,1,0
1,.11836755,1092041984,0,3,.45882091,2,2
1,-.11836755,1092041984,1,1,.36247769,1,0
1,.020635992,1092041984,1,1,.47229701,2,3
1,-.020635992,1092041984,0,3,.33866912,1,0
1,.2938849,1092041984,0,2,.33821744,1,0
1,-.2938849,1092041984,0,3,.22793289,1,0
1,.093217492,109205,0,3,.40028864,1,1
1,-.093217492,109205,1,1,.41064155,1,1
1,.23341466,109205,0,3,.48386875,2,3
